file	archive_id	date	year	date_flag	direction	correspondent_verbatim	thinker_id	resolution	genre	work_type_suggest
19-Letter_to_Mr_Minoo_Masani_16-03-1971.pdf	19	1971-03-16	1971		to	Minoo Masani	minoo-masani	resolved	letter	letter
190-Over_To_The_Young-Youth_Times_28-04-1977.pdf	190	1977-04-28	1977							
1900-Letter_from_Mr_Minoo_Masani_30-07-1965.pdf	1900	1965-07-30	1965		from	Minoo Masani	minoo-masani	resolved	letter	letter
1901-Letter_from_Mr_Minoo_Masani_30-07-1965.pdf	1901	1965-07-30	1965		from	Minoo Masani	minoo-masani	resolved	letter	letter
1902-Letter_from_Mr_Minoo_Masani_29-07-1965.pdf	1902	1965-07-29	1965		from	Minoo Masani	minoo-masani	resolved	letter	letter
1903-Letter_to_Mr_Minoo_Masani_29-07-1965.pdf	1903	1965-07-29	1965		to	Minoo Masani	minoo-masani	resolved	letter	letter
1904-Letter_to_N_Dandekar_26-07-1965.pdf	1904	1965-07-26	1965		to	N Dandekar	n-dandekar	resolved	letter	letter
1905-Letter_to_Mr_Minoo_Masani_28-07-1965.pdf	1905	1965-07-28	1965		to	Minoo Masani	minoo-masani	resolved	letter	letter
1906-Letter_to_Secretary-Lok_Sabha_24-07-1965.pdf	1906	1965-07-24	1965		to	Secretary-Lok Sabha		not_a_person	letter	letter
1907-Letter_to_Mr_Minoo_Masani_27-07-1965.pdf	1907	1965-07-27	1965		to	Minoo Masani	minoo-masani	resolved	letter	letter
1908-Letter_to_Mr_Minoo_Masani_27-07-1965.pdf	1908	1965-07-27	1965		to	Minoo Masani	minoo-masani	resolved	letter	letter
1909-Letter_to_N_Dandekar_26-07-1965.pdf	1909	1965-07-26	1965		to	N Dandekar	n-dandekar	resolved	letter	letter
191-Free_China-A_good_Friend.pdf	191									
1910-Letter_to_Mr_Minoo_Masani_20-07-1965.pdf	1910	1965-07-20	1965		to	Minoo Masani	minoo-masani	resolved	letter	letter
1911-Letter_to_Mohida_15-06-1965.pdf	1911	1965-06-15	1965		to	Mohida		unresolved	letter	letter
1912-Letter_to_Mr_Minoo_Masani_14-06-1965.pdf	1912	1965-06-14	1965		to	Minoo Masani	minoo-masani	resolved	letter	letter
1913-Lok_Sabha_Bulletin-Part_II_29-04-1965.pdf	1913	1965-04-29	1965						bulletin	periodical_issue
1914-Lok_Sabha_Bulletin-Part_II_30-04-1965.pdf	1914	1965-04-30	1965						bulletin	periodical_issue
1915-Letter_to_Mr_Minoo_Masani_27-04-1965.pdf	1915	1965-04-27	1965		to	Minoo Masani	minoo-masani	resolved	letter	letter
1916-Letter_to_Mr_Minoo_Masani_07-04-1965.pdf	1916	1965-04-07	1965		to	Minoo Masani	minoo-masani	resolved	letter	letter
1917-Letter_to_Mr_Minoo_Masani_06-04-1965.pdf	1917	1965-04-06	1965		to	Minoo Masani	minoo-masani	resolved	letter	letter
1918-Letter_from_NG_Ranga_15-03-1965.pdf	1918	1965-03-15	1965		from	NG Ranga		unresolved	letter	letter
1919-Letter_from_Mr_Minoo_Masani_02-04-1965.pdf	1919	1965-04-02	1965		from	Minoo Masani	minoo-masani	resolved	letter	letter
192-Chile-The_Facts_And_The_Lessons_24-11-1973.pdf	192	1973-11-24	1973							
1920-Form_of_Cut_Motions_for_Token_Cut_22-03-1965.pdf	1920	1965-03-22	1965							
1921-Letter_from_Mr_Minoo_Masani_12-03-1965.pdf	1921	1965-03-12	1965		from	Minoo Masani	minoo-masani	resolved	letter	letter
1922-Letter_from_GHG_Raman_11-03-1965.pdf	1922	1965-03-11	1965		from	GHG Raman		unresolved	letter	letter
1923-Letter_to_Fredie_Letter_09-03-1965.pdf	1923	1965-03-09	1965		to	Fredie Letter		unresolved	letter	letter
1924-Letter_to_Mr_Minoo_Masani_08-03-1965.pdf	1924	1965-03-08	1965		to	Minoo Masani	minoo-masani	resolved	letter	letter
1925-Letter_from_Mr_Minoo_Masani_12-03-1965.pdf	1925	1965-03-12	1965		from	Minoo Masani	minoo-masani	resolved	letter	letter
1926-Swatantra_Party_Circular_04-03-1965.pdf	1926	1965-03-04	1965						circular	circular
1927-Letter_to_Mr_Minoo_Masani_04-03-1965.pdf	1927	1965-03-04	1965		to	Minoo Masani	minoo-masani	resolved	letter	letter
1928-Presentation_of_Budget_27-02-1965.pdf	1928	1965-02-27	1965							
1929-Letter_to_Mr_Minoo_Masani_05-03-1965.pdf	1929	1965-03-05	1965		to	Minoo Masani	minoo-masani	resolved	letter	letter
193-Free_And_Fair_11-02-1977.pdf	193	1977-02-11	1977							
1930-Guilty_Men-The_Hindustan_Times_05-03-1965.pdf	1930	1965-03-05	1965							
1931-For_Favour_of_Publication_27-02-1965.pdf	1931	1965-02-27	1965							
1932-Letter_from_Tan_Singh_26-02-1965.pdf	1932	1965-02-26	1965		from	Tan Singh		unresolved	letter	letter
1933-Letter_from_Mr_Minoo_Masani_26-02-1965.pdf	1933	1965-02-26	1965		from	Minoo Masani	minoo-masani	resolved	letter	letter
1934-Letter_to_Mr_Minoo_Masani_26-02-1965.pdf	1934	1965-02-26	1965		to	Minoo Masani	minoo-masani	resolved	letter	letter
1935-Swatantra_Party_Circular_25-02-1965.pdf	1935	1965-02-25	1965						circular	circular
1936-Letter_from_Mr_Minoo_Masani_23-02-1965.pdf	1936	1965-02-23	1965		from	Minoo Masani	minoo-masani	resolved	letter	letter
1937-Letter_from_Mr_Minoo_Masani_23-02-1965.pdf	1937	1965-02-23	1965		from	Minoo Masani	minoo-masani	resolved	letter	letter
1938-Swatantra_Party_Circular_20-02-1965.pdf	1938	1965-02-20	1965						circular	circular
1939-Letter_from_Mr_Minoo_Masani_19-02-1965.pdf	1939	1965-02-19	1965		from	Minoo Masani	minoo-masani	resolved	letter	letter
194-Foreign_Aid_Must_Go-Mysindia_28-05-1972.pdf	194	1972-05-28	1972							
1940-Lok_Sabha_Amendments_19-02-1965.pdf	1940	1965-02-19	1965							
1941-Letter_from_Mr_Minoo_Masani_19-02-1965.pdf	1941	1965-02-19	1965		from	Minoo Masani	minoo-masani	resolved	letter	letter
1942-Swatantra_Party_Circular_17-02-1965.pdf	1942	1965-02-17	1965						circular	circular
1943-Letter_to_Mr_Minoo_Masani_04-02-1965.pdf	1943	1965-02-04	1965		to	Minoo Masani	minoo-masani	resolved	letter	letter
1944-Letter_to_Mr_Minoo_Masani_02-02-1965.pdf	1944	1965-02-02	1965		to	Minoo Masani	minoo-masani	resolved	letter	letter
1945-Swatantra_Party_Circular_27-01-1965.pdf	1945	1965-01-27	1965						circular	circular
1946-Letter_to_Mr_Minoo_Masani_27-01-1965.pdf	1946	1965-01-27	1965		to	Minoo Masani	minoo-masani	resolved	letter	letter
1947-Letter_to_Mr_Minoo_Masani_22-01-1965.pdf	1947	1965-01-22	1965		to	Minoo Masani	minoo-masani	resolved	letter	letter
1948-Letter_from_Mr_Minoo_Masani_19-01-1965.pdf	1948	1965-01-19	1965		from	Minoo Masani	minoo-masani	resolved	letter	letter
1949-Letter_from_Mr_Minoo_Masani_18-01-1965.pdf	1949	1965-01-18	1965		from	Minoo Masani	minoo-masani	resolved	letter	letter
195-The_Challenge_Of_The_Chinese_Bomb-II.pdf	195									
1950-Letter_to_Mr_Minoo_Masani_08-01-1965.pdf	1950	1965-01-08	1965		to	Minoo Masani	minoo-masani	resolved	letter	letter
1951-Telegram_to_Mr_Minoo_Masani.pdf	1951				to	Minoo Masani	minoo-masani	resolved	telegram	telegram
1952-Letter_from_Mr_Minoo_Masani_15-12-1964.pdf	1952	1964-12-15	1964		from	Minoo Masani	minoo-masani	resolved	letter	letter
1953-Letter_to_Mr_Minoo_Masani_14-12-1964.pdf	1953	1964-12-14	1964		to	Minoo Masani	minoo-masani	resolved	letter	letter
1954-Letter_to_Mr_Minoo_Masani_14-12-1964.pdf	1954	1964-12-14	1964		to	Minoo Masani	minoo-masani	resolved	letter	letter
1955-Speech_of_PK_Deo_in_Lok_Sabha_04-12-1964.pdf	1955	1964-12-04	1964						speech	speech
1956-Letter_from_Kapur_Singh_26-11-1964.pdf	1956	1964-11-26	1964		from	Kapur Singh		unresolved	letter	letter
1957-Swatantra_Party_Circular_18-11-1964.pdf	1957	1964-11-18	1964						circular	circular
1958-Letter_to_Mr_Minoo_Masani_23-11-1964.pdf	1958	1964-11-23	1964		to	Minoo Masani	minoo-masani	resolved	letter	letter
1959-Letter_to_Mr_Minoo_Masani_17-11-1964.pdf	1959	1964-11-17	1964		to	Minoo Masani	minoo-masani	resolved	letter	letter
196-Masani_Pines_For_Army_Takeover-Z_Magazine.pdf	196									
1960-Letter_to_Sardar_Swaran_Singh_07-11-1964.pdf	1960	1964-11-07	1964		to	Swaran Singh		unresolved	letter	letter
1961-Letter_to_Sardar_Swaran_Singh_17-11-1964.pdf	1961	1964-11-17	1964		to	Swaran Singh		unresolved	letter	letter
1962-Letter_to_Rama_Swarup_19-08-1964.pdf	1962	1964-08-19	1964		to	Rama Swarup		unresolved	letter	letter
1963-Letter_to_AP_Jain_12-11-1964.pdf	1963	1964-11-12	1964		to	AP Jain		unresolved	letter	letter
1964-Letter_to_Mr_Minoo_Masani_30-10-1964.pdf	1964	1964-10-30	1964		to	Minoo Masani	minoo-masani	resolved	letter	letter
1965-Letter_to_AP_Jain_27-10-1964.pdf	1965	1964-10-27	1964		to	AP Jain		unresolved	letter	letter
1966-Letter_to_Mr_Minoo_Masani_23-10-1964.pdf	1966	1964-10-23	1964		to	Minoo Masani	minoo-masani	resolved	letter	letter
1967-Letter_from_N_Dandekar_03-10-1964.pdf	1967	1964-10-03	1964		from	N Dandekar	n-dandekar	resolved	letter	letter
1968-Letter_to_Mr_Minoo_Masani_01-10-1964.pdf	1968	1964-10-01	1964		to	Minoo Masani	minoo-masani	resolved	letter	letter
1969-Letter_from_Mr_Minoo_Masani_25-09-1964.pdf	1969	1964-09-25	1964		from	Minoo Masani	minoo-masani	resolved	letter	letter
197-He_Speaks_For_Indias_Conscience.pdf	197									
1970-Letter_to_Yashpal_Singh_22-09-1964.pdf	1970	1964-09-22	1964		to	Yashpal Singh		unresolved	letter	letter
1971-Letter_from_Mr_Minoo_Masani_25-09-1964.pdf	1971	1964-09-25	1964		from	Minoo Masani	minoo-masani	resolved	letter	letter
1972-Letter_to_Yashpal_Singh_22-09-1964.pdf	1972	1964-09-22	1964		to	Yashpal Singh		unresolved	letter	letter
1973-Letter_to_Mr_Minoo_Masani_16-09-1964.pdf	1973	1964-09-16	1964		to	Minoo Masani	minoo-masani	resolved	letter	letter
1974-Telegram_from_Mr_Minoo_Masani_05-09-1964.pdf	1974	1964-09-05	1964		from	Minoo Masani	minoo-masani	resolved	telegram	telegram
1975-Letter_to_AP_Jain_02-09-1964.pdf	1975	1964-09-02	1964		to	AP Jain		unresolved	letter	letter
1976-Letter_from_Mr_Minoo_Masani_01-09-1964.pdf	1976	1964-09-01	1964		from	Minoo Masani	minoo-masani	resolved	letter	letter
1977-Letter_from_Mr_Minoo_Masani_25-08-1964.pdf	1977	1964-08-25	1964		from	Minoo Masani	minoo-masani	resolved	letter	letter
1978-Letter_to_AP_Jain_21-08-1964.pdf	1978	1964-08-21	1964		to	AP Jain		unresolved	letter	letter
1979-Letter_to_Mr_Minoo_Masani_19-08-1964.pdf	1979	1964-08-19	1964		to	Minoo Masani	minoo-masani	resolved	letter	letter
198-Summary_of_Mr_Masanis_Speech_19-08-1963.pdf	198	1963-08-19	1963						speech	speech
1980-Swatantra_Party_Circular_17-08-1964.pdf	1980	1964-08-17	1964						circular	circular
1981-Meeting_of_Parliamentary_Group_06-09-1964.pdf	1981	1964-09-06	1964							
1982-Letter_to_Mr_Minoo_Masani_24-08-1964.pdf	1982	1964-08-24	1964		to	Minoo Masani	minoo-masani	resolved	letter	letter
1983-Letter_to_Mr_Minoo_Masani_20-08-1964.pdf	1983	1964-08-20	1964		to	Minoo Masani	minoo-masani	resolved	letter	letter
1984-Letter_to_AP_Jain_20-08-1964.pdf	1984	1964-08-20	1964		to	AP Jain		unresolved	letter	letter
1985-Letter_to_Mr_Minoo_Masani_29-07-1964.pdf	1985	1964-07-29	1964		to	Minoo Masani	minoo-masani	resolved	letter	letter
1986-Letter_to_Mr_Minoo_Masani_13-07-1964.pdf	1986	1964-07-13	1964		to	Minoo Masani	minoo-masani	resolved	letter	letter
1987-letter_from_AP_Jain_08-07-1964.pdf	1987	1964-07-08	1964		from	AP Jain		unresolved	letter	letter
1988-Letter_to_AP_Jain_04-07-1964.pdf	1988	1964-07-04	1964		to	AP Jain		unresolved	letter	letter
1989-Letter_to_Mr_Minoo_Masani_27-06-1964.pdf	1989	1964-06-27	1964		to	Minoo Masani	minoo-masani	resolved	letter	letter
199-The_Dilemma_of_The_Liberal.pdf	199									
1990-Letter_from_Mr_Minoo_Masani_24-06-1964.pdf	1990	1964-06-24	1964		from	Minoo Masani	minoo-masani	resolved	letter	letter
1991-Letter_to_AP_Jain_17-06-1964.pdf	1991	1964-06-17	1964		to	AP Jain		unresolved	letter	letter
1992-Letter_to_Mr_Minoo_Masani_13-06-1964.pdf	1992	1964-06-13	1964		to	Minoo Masani	minoo-masani	resolved	letter	letter
1993-A_Brief_But_Tragic_Session-The_Hindu_11-06-1964.pdf	1993	1964-06-11	1964							
1994-letter_from_AP_Jain_09-06-1964.pdf	1994	1964-06-09	1964		from	AP Jain		unresolved	letter	letter
1995-Letter_to_Babubhai_Vaidya_13-06-1964.pdf	1995	1964-06-13	1964		to	Babubhai Vaidya		unresolved	letter	letter
1996-Letter_to_Mr_Minoo_Masani_25-05-1964.pdf	1996	1964-05-25	1964		to	Minoo Masani	minoo-masani	resolved	letter	letter
1997-Letter_to_NG_Ranga_01-06-1964.pdf	1997	1964-06-01	1964		to	NG Ranga		unresolved	letter	letter
1998-Letter_from_HH_Maharaja_PK_Deo_01-06-1964.pdf	1998	1964-06-01	1964		from	HH Maharaja PK Deo		unresolved	letter	letter
1999-Letter_About_Swatantra_Party_Bills_03-05-1964.pdf	1999	1964-05-03	1964						letter	letter
2-Letter_to_Mr_Minoo_Masani_07-04-1971.pdf	2	1971-04-07	1971		to	Minoo Masani	minoo-masani	resolved	letter	letter
20-Letter_to_Mr_Bhikshu_Jannadas_26-03-1971.pdf	20	1971-03-26	1971		to	Bhikshu Jannadas		unresolved	letter	letter
200-UPASI_Annual_Conference-The_Planters_Chronicle.pdf	200									
2000-Letter_from_Mr_Minoo_Masani_01-05-1964.pdf	2000	1964-05-01	1964		from	Minoo Masani	minoo-masani	resolved	letter	letter
2001-Lok_Sabha_Bulletin-Part_II_29-04-1964.pdf	2001	1964-04-29	1964						bulletin	periodical_issue
2002-Lok_Sabha_Bulletin-Part_II_29-04-1964.pdf	2002	1964-04-29	1964						bulletin	periodical_issue
2003-The_Facts_Regarding_the_Nomination_21-04-1964.pdf	2003	1964-04-21	1964							
2004-Letter_to_Mr_Minoo_Masani_28-03-1964.pdf	2004	1964-03-28	1964		to	Minoo Masani	minoo-masani	resolved	letter	letter
2005-Statement_Showing_Arrears_of_Contribution_01-03-1964.pdf	2005	1964-03-01	1964						press_note	press_note
2006-Letter_from_Secretary_of_Mr_Minoo_Masani_06-04-1964.pdf	2006	1964-04-06	1964		from	Secretary of Mr Minoo Masani		not_a_person	letter	letter
2007-Letter_from_Mr_Minoo_Masani_31-03-1964.pdf	2007	1964-03-31	1964		from	Minoo Masani	minoo-masani	resolved	letter	letter
2008-Letter_from_Mr_Minoo_Masani_28-03-1964.pdf	2008	1964-03-28	1964		from	Minoo Masani	minoo-masani	resolved	letter	letter
2009-Letter_to_Mr_Minoo_Masani_23-03-1964.pdf	2009	1964-03-23	1964		to	Minoo Masani	minoo-masani	resolved	letter	letter
201-The_Four_Horse-Traders_Of_The_Indian_Apocalypse-The_Daily_Telegraph_24-09-1979.pdf	201	1979-09-24	1979							
2010-Letter_from_Mr_Minoo_Masani_17-03-1964.pdf	2010	1964-03-17	1964		from	Minoo Masani	minoo-masani	resolved	letter	letter
2011-Letter_from_Mr_Minoo_Masani_11-03-1964.pdf	2011	1964-03-11	1964		from	Minoo Masani	minoo-masani	resolved	letter	letter
2012-A_Meeting_of_the_Executive-Committee_of_the_Swatantra_Party_10-03-1964.pdf	2012	1964-03-10	1964							
2013-Ministry_of_Education.pdf	2013									
2014-Letter_to_Mr_Minoo_Masani_03-03-1964.pdf	2014	1964-03-03	1964		to	Minoo Masani	minoo-masani	resolved	letter	letter
2015-Constitution_of_Sanyukt_Sadachar_Samiti.pdf	2015									
2016-Summary_Record_of_the_Meeting_of_the_Samyukta_Sadachar_Samiti_24-02-1964.pdf	2016	1964-02-24	1964							
2017-Summary_Record_of_the_Proceedings_of_the_Meeting_26-02-1964.pdf	2017	1964-02-26	1964							
2018-Ministry_of_Home_Affairs.pdf	2018									
2019-Constitution_of_Sanyukt_Sadachar_Samiti.pdf	2019									
202-For_Favour_of_Publication_30-07-1963.pdf	202	1963-07-30	1963							
2020-Sanyukt_Sadachar_Samiti_Pledge.pdf	2020									
2021-Letter_from_Mr_Minoo_Masani_03-03-1964.pdf	2021	1964-03-03	1964		from	Minoo Masani	minoo-masani	resolved	letter	letter
2022-Letter_to_Mr_Minoo_Masani_21-02-1964.pdf	2022	1964-02-21	1964		to	Minoo Masani	minoo-masani	resolved	letter	letter
2023-Letter_to_AP_Jain_02-03-1964.pdf	2023	1964-03-02	1964		to	AP Jain		unresolved	letter	letter
2024-Letter_to_Mr_Minoo_Masani_29-02-1964.pdf	2024	1964-02-29	1964		to	Minoo Masani	minoo-masani	resolved	letter	letter
2025-Swatantra_Party_Circular_29-02-1964.pdf	2025	1964-02-29	1964						circular	circular
2026-Letter_to_PK_Deo_21-02-1964.pdf	2026	1964-02-21	1964		to	PK Deo		unresolved	letter	letter
2027-Letter_from_Mr_Minoo_Masani_20-02-1964.pdf	2027	1964-02-20	1964		from	Minoo Masani	minoo-masani	resolved	letter	letter
2028-Swatantra_Party_Circular_19-02-1964.pdf	2028	1964-02-19	1964						circular	circular
2029-Letter_from_Mr_Minoo_Masani.pdf	2029				from	Minoo Masani	minoo-masani	resolved	letter	letter
203-The_Time_to_Fight-Now_or_Never_28-07-1963.pdf	203	1963-07-28	1963							
2030-Letter_to_AP_Jain_21-01-1964.pdf	2030	1964-01-21	1964		to	AP Jain		unresolved	letter	letter
2031-Letter_from_Mr_Minoo_Masani_17-01-1964.pdf	2031	1964-01-17	1964		from	Minoo Masani	minoo-masani	resolved	letter	letter
2032-Telegram_from_Mr_Minoo_Masani_23-12-1963.pdf	2032	1963-12-23	1963		from	Minoo Masani	minoo-masani	resolved	telegram	telegram
2033-Swatantra_Party_Circular_06-12-1963.pdf	2033	1963-12-06	1963						circular	circular
2034-Telegram_from_Mr_Minoo_Masani_30-11-1963.pdf	2034	1963-11-30	1963		from	Minoo Masani	minoo-masani	resolved	telegram	telegram
2035-Letter_from_Mr_Minoo_Masani_27-11-1963.pdf	2035	1963-11-27	1963		from	Minoo Masani	minoo-masani	resolved	letter	letter
2036-Letter_to_NG_Ranga_16-11-1963.pdf	2036	1963-11-16	1963		to	NG Ranga		unresolved	letter	letter
2037-Letter_to_Mr_Minoo_Masani_06-11-1963.pdf	2037	1963-11-06	1963		to	Minoo Masani	minoo-masani	resolved	letter	letter
2038-Letter_to_AP_Jain_05-11-1963.pdf	2038	1963-11-05	1963		to	AP Jain		unresolved	letter	letter
2039-Letter_from_Mr_Minoo_Masani_22-08-1963.pdf	2039	1963-08-22	1963		from	Minoo Masani	minoo-masani	resolved	letter	letter
204-For_Favour_of_Publication_30-07-1963.pdf	204	1963-07-30	1963							
2040-Telegram_to_Mr_Minoo_Masani.pdf	2040				to	Minoo Masani	minoo-masani	resolved	telegram	telegram
2041-Letter_from_Mr_Minoo_Masani_16-08-1963.pdf	2041	1963-08-16	1963		from	Minoo Masani	minoo-masani	resolved	letter	letter
2042-Telegram_to_Mr_Minoo_Masani_13-08-1963.pdf	2042	1963-08-13	1963		to	Minoo Masani	minoo-masani	resolved	telegram	telegram
2043-Letter_to_Mr_Minoo_Masani_09-08-1963.pdf	2043	1963-08-09	1963		to	Minoo Masani	minoo-masani	resolved	letter	letter
2044-Letter_to_AP_Jain_07-08-1963.pdf	2044	1963-08-07	1963		to	AP Jain		unresolved	letter	letter
2045-Letter_from_Mr_Minoo_Masani_07-08-1963.pdf	2045	1963-08-07	1963		from	Minoo Masani	minoo-masani	resolved	letter	letter
2046-Letter_from_Mr_Minoo_Masani_07-08-1963.pdf	2046	1963-08-07	1963		from	Minoo Masani	minoo-masani	resolved	letter	letter
2047-Letter_from_Mr_Minoo_Masani_06-08-1963.pdf	2047	1963-08-06	1963		from	Minoo Masani	minoo-masani	resolved	letter	letter
2048-Letter_to_Mr_Minoo_Masani_05-08-1963.pdf	2048	1963-08-05	1963		to	Minoo Masani	minoo-masani	resolved	letter	letter
2049-Letter_to_Mr_Minoo_Masani_03-08-1963.pdf	2049	1963-08-03	1963		to	Minoo Masani	minoo-masani	resolved	letter	letter
205-The_Role_of_an_Opposition_Party_in_India_22-07-1963.pdf	205	1963-07-22	1963							
2050-Letter_to_Mr_Minoo_Masani_31-07-1963.pdf	2050	1963-07-31	1963		to	Minoo Masani	minoo-masani	resolved	letter	letter
2051-The_Common_Wealth_Club_of_India.pdf	2051									
2052-Letter_to_Mr_Minoo_Masani_27-07-1963.pdf	2052	1963-07-27	1963		to	Minoo Masani	minoo-masani	resolved	letter	letter
2053-Letter_to_AP_Jain_25-07-1963.pdf	2053	1963-07-25	1963		to	AP Jain		unresolved	letter	letter
2054-Letter_to_AP_Jain_24-07-1963.pdf	2054	1963-07-24	1963		to	AP Jain		unresolved	letter	letter
2055-Letter_to_Mr_Minoo_Masani_19-07-1963.pdf	2055	1963-07-19	1963		to	Minoo Masani	minoo-masani	resolved	letter	letter
2056-Swatantra_Party_Circular_29-06-1963.pdf	2056	1963-06-29	1963						circular	circular
2057-Letter_to_Mr_Minoo_Masani_26-06-1963.pdf	2057	1963-06-26	1963		to	Minoo Masani	minoo-masani	resolved	letter	letter
2058-Emergency_Must_Stay_Says_Munshi-The_Hindustan_Times_26-06-1963.pdf	2058	1963-06-26	1963							
2059-Letter_to_AP_Jain_18-06-1963.pdf	2059	1963-06-18	1963		to	AP Jain		unresolved	letter	letter
206-Article_sent_to_Industrial_and_Engineering_18-06-1963.pdf	206	1963-06-18	1963							
2060-Letter_to_Mr_Minoo_Masani_15-06-1963.pdf	2060	1963-06-15	1963		to	Minoo Masani	minoo-masani	resolved	letter	letter
2061-Letter_to_AP_Jain_12-06-1963.pdf	2061	1963-06-12	1963		to	AP Jain		unresolved	letter	letter
2062-Letter_to_Mr_Minoo_Masani_08-06-1963.pdf	2062	1963-06-08	1963		to	Minoo Masani	minoo-masani	resolved	letter	letter
2063-Letter_to_Mr_Minoo_Masani_07-06-1963.pdf	2063	1963-06-07	1963		to	Minoo Masani	minoo-masani	resolved	letter	letter
2064-Letter_to_Mr_Minoo_Masani_10-06-1963.pdf	2064	1963-06-10	1963		to	Minoo Masani	minoo-masani	resolved	letter	letter
2065-The_Conceot_of_the_Public_Good.pdf	2065									
2066-Workers_Participation_in_Management_by_Mr_Minoo_Masani.pdf	2066									
2067-Indias_Spriraling_Price_Line-MR_Pai.pdf	2067									
2068-What_is_the_Rupee.pdf	2068									
2069-Value_of_the_Rupee.pdf	2069									
207-For_Favour_of_Publication_14-07-1963.pdf	207	1963-07-14	1963							
2070-Is_World_Comparision_Valid.pdf	2070									
2071-Price_Rise_in_India_Cannot_be_Compared_With_the_Price_Elsewhere_in_the_World_for_the_Following_Reasons.pdf	2071									
2072-Whereas_in_India.pdf	2072									
2073-Aggravating_Factors.pdf	2073									
2074-Centralised_Comprehensive_Planning.pdf	2074									
2075-The_Natural_Order_of_Economic_Growth.pdf	2075									
2076-Under_the_Centralised_Comprehensive_Planning.pdf	2076									
2077-Centralised_Comprehensive_Planning_has_Another_Characterstic.pdf	2077									
2078-Profits_of_the_Public_Sector_and_Government_Undertakings.pdf	2078									
2079-Return_on_State_Investments.pdf	2079									
208-Mr_Masanis_Speech_At_Sundarbai_Hall.pdf	208								speech	speech
2080-The_Amount_Invested_in_Public_Sector_Undertakings.pdf	2080									
2081-Short_Term_Causes.pdf	2081									
2082-State_Takeover_of_Wholesale_Wheat_Trade_in_April_1973.pdf	2082	1973-04	1973							
2083-Demonetisation.pdf	2083									
2084-Black_Money.pdf	2084									
2085-Nationalisation_the_third_Suggested_Remedy.pdf	2085									
2086-Consumer_Resistance.pdf	2086									
2087-The_Real_Answer_to_the_Problem_of_Inflation.pdf	2087									
2088-The_Public_Sector-Consolidation_of.pdf	2088									
2089-Foundation_of_Economic_Growth_Savings.pdf	2089									
209-For_Favour_of_Publication_04-06-1963.pdf	209	1963-06-04	1963							
