file	archive_id	pages	bytes	text_layer	ocr_quality	chars_per_page	word_hit	junk_ratio	dpi	colour	separation	legibility	ink_pct
4301-Telegram_to_Mr_Minoo_Masani.pdf	4301	1	114876	none	none	0.0	0.0	0.0	128	y	88.2	weak	91.7
4302-Letter_to_Mr_Minoo_Masani_18-04-1964.pdf	4302	2	110279	none	none	0.0	0.0	0.0	128	y	109.3	adequate	14.9
4303-Letter_to_Mr_Minoo_Masani_16-04-1964.pdf	4303	2	167819	none	none	0.0	0.0	0.0	128	y	63.6	weak	5.5
4304-Am_I_Wrong.pdf	4304	5	738224	none	none	0.0	0.0	0.0	128	n	123.9	adequate	7.7
4305-Telegram_to_Mr_Minoo_Masani_13-04-1964.pdf	4305	1	116138	none	none	0.0	0.0	0.0	128	y	60.1	weak	20.1
4306-Telegram_to_Mr_Minoo_Masani_13-04-1964.pdf	4306	1	76190	none	none	0.0	0.0	0.0	128	y	129.3	adequate	3.0
4307-Telegram_to_Mr_Minoo_Masani_12-04-1964.pdf	4307	2	254004	none	none	0.0	0.0	0.0	128	y	130.6	strong	5.7
4308-Letter_to_Mr_Minoo_Masani_12-04-1964.pdf	4308	1	175717	none	none	0.0	0.0	0.0	128	y	128.5	adequate	11.1
4309-Letter_to_Mr_Minoo_Masani_10-04-1964.pdf	4309	1	143875	none	none	0.0	0.0	0.0	128	n	98.2	adequate	7.0
431-Swatantra_Party_Minutes_of_Meeting-Notice&Agenda_28-02-1969.pdf	431	1	113533	none	none	0.0	0.0	0.0	128	n	76.7	weak	2.6
4310-Letter_to_C_Rajagopalachari_10-04-1964.pdf	4310	2	430007	none	none	0.0	0.0	0.0	128	n	105.6	adequate	13.0
4311-Demand_in_Lok_Sabha_to_Convene_Asian_Nation_10-04-1964.pdf	4311	1	93528	none	none	0.0	0.0	0.0	128	y	94.2	adequate	4.2
4312-Letter_to_Mr_Minoo_Masani_09-04-1964.pdf	4312	2	169694	none	none	0.0	0.0	0.0	128	y	105.0	adequate	6.9
4313-Letter_to_C_Rajagopalachari_08-04-1964.pdf	4313	2	269267	none	none	0.0	0.0	0.0	128	n	64.5	weak	17.5
4314-Letter_to_C_Rajagopalachari_08-04-1964.pdf	4314	1	95633	none	none	0.0	0.0	0.0	128	y	103.8	adequate	4.7
4315-Letter_to_C_Rajagopalachari_08-04-1964.pdf	4315	1	94064	none	none	0.0	0.0	0.0	128	n	109.0	adequate	4.8
4316-Letter_to_Fazel_Fazalbhoy_08-04-1964.pdf	4316	1	101850	none	none	0.0	0.0	0.0	128	n	38.9	faint	24.1
4317-Letter_to_Mr_Minoo_Masani_07-04-1964.pdf	4317	1	111681	none	none	0.0	0.0	0.0	128	y	136.3	strong	8.7
4318-Letter_to_N_G_Ranga_06-04-1964.pdf	4318	1	143619	none	none	0.0	0.0	0.0	128	n	67.9	weak	12.8
4319-Letter_to_C_Rajagopalachari_29-07-1964.pdf	4319	2	370265	none	none	0.0	0.0	0.0	128	n	107.0	adequate	16.3
432-Swatantra_Party_Minutes_of_Meeting_26-02-1969.pdf	432	2	338187	none	none	0.0	0.0	0.0	128	n	107.0	adequate	5.7
4320-Letter_to_N_G_Ranga_29-07-1964.pdf	4320	1	146981	none	none	0.0	0.0	0.0	128	n	103.6	adequate	10.9
4321-Letter_to_Mr_Minoo_Masani_26-07-1964.pdf	4321	19	3992610	none	none	0.0	0.0	0.0	128	n	103.4	adequate	8.5
4322-Letter_to_Mr_Minoo_Masani_28-07-1964.pdf	4322	2	333511	none	none	0.0	0.0	0.0	128	y	126.0	adequate	10.6
4323-Letter_to_N_G_Ranga_26-07-1964.pdf	4323	2	249295	none	none	0.0	0.0	0.0	128	n	60.5	weak	8.0
4324-Letter_to_Mr_Minoo_Masani_26-07-1964.pdf	4324	3	395473	none	none	0.0	0.0	0.0	128	y	120.9	adequate	9.3
4325-Letter_to_Mr_Minoo_Masani_26-07-1964.pdf	4325	3	299845	none	none	0.0	0.0	0.0	128	y	100.4	adequate	40.7
4326-Letter_to_Mr_Minoo_Masani_25-07-1964.pdf	4326	1	89507	none	none	0.0	0.0	0.0	128	y	125.2	adequate	5.3
4327-Letter_to_N_G_Ranga_25-07-1964.pdf	4327	1	162102	none	none	0.0	0.0	0.0	128	n	81.2	weak	10.8
4328-Letter_to_C_Rajagopalachari_24-07-1964.pdf	4328	1	129607	none	none	0.0	0.0	0.0	128	n	67.7	weak	7.0
4329-Letter_to_N_G_Ranga_24-07-1964.pdf	4329	1	154597	none	none	0.0	0.0	0.0	128	n	56.3	faint	13.3
433-Swatantra_Party_Minutes_of_Meeting_22-02-1969.pdf	433	2	366805	none	none	0.0	0.0	0.0	128	n	99.8	adequate	42.0
4330-Letter_to_N_G_Ranga_24-07-1964.pdf	4330	2	343943	none	none	0.0	0.0	0.0	128	n	107.1	adequate	10.1
4331-Letter_to_N_G_Ranga_24-07-1964.pdf	4331	1	130018	none	none	0.0	0.0	0.0	128	n	98.5	adequate	5.8
4332-Letter_to_Mr_Minoo_Masani_22-07-1964.pdf	4332	3	322112	none	none	0.0	0.0	0.0	128	y	105.6	adequate	6.1
4333-Letter_to_C_Rajagopalachari_19-07-1964.pdf	4333	1	113396	none	none	0.0	0.0	0.0	128	n	59.8	faint	8.1
4334-Letter_to_Mr_Minoo_Masani_16-07-1964.pdf	4334	1	126612	none	none	0.0	0.0	0.0	128	n	76.1	weak	5.7
4335-Letter_to_N_G_Ranga_16-07-1964.pdf	4335	2	299835	none	none	0.0	0.0	0.0	128	n	85.5	weak	10.5
4336-Letter_to_N_G_Ranga_12-07-1964.pdf	4336	3	409991	none	none	0.0	0.0	0.0	128	y	86.4	weak	10.4
4337-Letter_to_N_G_Ranga_09-07-1964.pdf	4337	1	236879	none	none	0.0	0.0	0.0	128	n	131.7	strong	12.0
4338-Letter_to_S_V_Raju_14-07-1964.pdf	4338	2	237650	none	none	0.0	0.0	0.0	128	y	54.6	faint	18.5
4339-Letter_to_Krishnalal_Shrivastava_10-07-1964.pdf	4339	1	173480	none	none	0.0	0.0	0.0	128	n	72.7	weak	13.9
434-Swatantra_Party_Minutes_of_Meeting_11-12-1968.pdf	434	1	212019	none	none	0.0	0.0	0.0	128	n	94.4	adequate	5.7
4340-Letter_to_Acharya_Ranga_06-07-1964.pdf	4340	2	296743	none	none	0.0	0.0	0.0	128	y	59.5	faint	29.6
4341-Letter_to_P_K_Deo_19-07-1964.pdf	4341	1	175340	none	none	0.0	0.0	0.0	128	n	128.9	adequate	10.6
4342-Letter_to_Mr_Minoo_Masani_09-01-1964.pdf	4342	2	347902	none	none	0.0	0.0	0.0	128	n	57.7	faint	13.6
4343-Letter_to_C_Rajagopalachari_09-07-1964.pdf	4343	1	136331	none	none	0.0	0.0	0.0	128	n	98.3	adequate	3.6
4344-Letter_to_P_K_Deo.pdf	4344	2	299032	none	none	0.0	0.0	0.0	128	n	88.6	weak	6.9
4345-Letter_to_P_K_Deo_18-06-1964.pdf	4345	1	201721	none	none	0.0	0.0	0.0	128	n	62.7	weak	13.2
4346-Letter_to_Mr_Minoo_Masani_05-07-1964.pdf	4346	2	208775	none	none	0.0	0.0	0.0	128	y	66.4	weak	8.2
4347-Letter_to_S_V_Raju_05-07-1964.pdf	4347	2	83111	none	none	0.0	0.0	0.0	128	y	120.1	adequate	7.2
4348-Letter_to_C_Rajagopalachari_01-07-1964.pdf	4348	1	127515	none	none	0.0	0.0	0.0	128	y	86.2	weak	11.3
4349-Letter_to_C_Rajagopalachari_25-06-1964.pdf	4349	1	120327	none	none	0.0	0.0	0.0	128	n	99.7	adequate	3.5
435-Swatantra_Party_Minutes_of_Meeting_27-11-1968.pdf	435	1	268122	none	none	0.0	0.0	0.0	128	n	80.1	weak	82.9
4350-Letter_to_C_Rajagopalachari_25-06-1964.pdf	4350	1	121116	none	none	0.0	0.0	0.0	128	n	79.4	weak	8.1
4351-Letter_to_C_Rajagopalachari_24-06-1964.pdf	4351	1	70895	none	none	0.0	0.0	0.0	128	y	99.6	adequate	2.6
4352-Letter_to_C_Rajagopalachari_23-06-1954.pdf	4352	1	84728	none	none	0.0	0.0	0.0	128	y	94.3	adequate	4.3
4353-Letter_to_Mr_Minoo_Masani_04-01-1966.pdf	4353	2	300558	none	none	0.0	0.0	0.0	128	y	46.0	faint	39.3
4354-Letter_to_Mr_Minoo_Masani_11-06-1964.pdf	4354	1	82282	none	none	0.0	0.0	0.0	128	y	110.4	adequate	5.1
4355-Letter_to_Mr_Minoo_Masani_30-07-1964.pdf	4355	1	81210	none	none	0.0	0.0	0.0	128	y	124.2	adequate	4.9
4356-C_Rajagopalachari_Tour_Programme_15-04-1965.pdf	4356	1	77953	none	none	0.0	0.0	0.0	128	y	87.9	weak	4.3
4357-Letter_to_Mr_Minoo_Masani_02-04-1965.pdf	4357	1	100758	none	none	0.0	0.0	0.0	128	y	81.3	weak	4.2
4358-Letter_to_Mr_Minoo_Masani_01-04-1965.pdf	4358	1	103037	none	none	0.0	0.0	0.0	128	y	39.0	faint	25.4
4359-Letter_to_C_Rajagopalachari_31-07-1964.pdf	4359	2	270220	none	none	0.0	0.0	0.0	128	n	108.5	adequate	7.4
436-Swatantra_Party_Minutes_of_Meeting_26-11-1968.pdf	436	1	212331	none	none	0.0	0.0	0.0	128	n	103.7	adequate	5.0
4360-Letter_to_C_Rajagopalachari_12-06-1964.pdf	4360	1	167066	none	none	0.0	0.0	0.0	128	n	91.1	adequate	14.0
4361-Letter_from_Lalit_Kumar_09-06-1964.pdf	4361	2	345322	none	none	0.0	0.0	0.0	128	n	58.2	faint	16.5
4362-Politics-A_Wholetime_Occupation-Times_Weekly_13-08-1972.pdf	4362	3	703218	none	none	0.0	0.0	0.0	128	n	126.3	adequate	18.4
4363-Swatantras_Flawed_Experiment-Business_Standard_20-11-2002.pdf	4363	2	427456	none	none	0.0	0.0	0.0	128	y	97.5	adequate	21.2
4364-The_Notional_Alternative-Freedom_First-Sept_1974.pdf	4364	24	4705591	none	none	0.0	0.0	0.0	128	y	94.7	adequate	11.2
4365-Carry_On_Said_Rajaji-Freedom_First-February_1973.pdf	4365	6	1499934	none	none	0.0	0.0	0.0	128	n	103.1	adequate	14.9
4366-Letter_to_Sanjeev.pdf	4366	13	2341035	none	none	0.0	0.0	0.0	128	n	97.3	adequate	10.0
4367-SC-Socialism_Cannot_be_Deleted_from_Statute.pdf	4367	2	284242	none	none	0.0	0.0	0.0	128	n	83.9	weak	34.4
4368-Shortage_of_Skilled_Labour_Pinches_Eastern_Europe_11-07-2007.pdf	4368	6	2053629	none	none	0.0	0.0	0.0	128	y	100.9	adequate	22.7
4369-It_is_a_Small_World-Sunday_Express_17-02-2008.pdf	4369	2	708210	none	none	0.0	0.0	0.0	128	y	117.8	adequate	40.0
437-Swatantra_Party_Minutes_of_Meeting_27-11-1968.pdf	437	1	293428	none	none	0.0	0.0	0.0	128	n	98.3	adequate	9.1
4370-Our_Socialist_Agenda-The_Time_to_Oust_it_has_Come_17-01-2008.pdf	4370	4	1287735	none	none	0.0	0.0	0.0	128	y	96.0	adequate	27.5
4371-Letter_to_Raju_08-01-2008.pdf	4371	2	296818	none	none	0.0	0.0	0.0	128	n	105.1	adequate	6.4
4372-Where_we_Stand-The_Times_of_India_15-01-2008.pdf	4372	8	2103707	none	none	0.0	0.0	0.0	128	y	108.3	adequate	30.9
4373-Making_a_Morckey_of_Indian_Democracy-Freedom_First-January_1995.pdf	4373	4	1225358	none	none	0.0	0.0	0.0	128	y	94.4	adequate	16.3
4374-Why_Compel_All_to_Conform_or_Lie_23-11-2007.pdf	4374	2	309911	none	none	0.0	0.0	0.0	128	n	79.4	weak	6.8
4375-Letter_to_S_V_Raju_26-09-1977.pdf	4375	16	2367842	none	none	0.0	0.0	0.0	128	y	74.8	weak	10.1
4376-The_Rajaji_Foundation.pdf	4376	3	471586	none	none	0.0	0.0	0.0	128	y	62.5	weak	7.6
4377-India_Needs_a_Liberal_Political_Party.pdf	4377	3	557294	none	none	0.0	0.0	0.0	128	n	92.7	adequate	9.8
4378-Of_Liberalism_and_Liberalisation_22-04-2004.pdf	4378	2	378678	none	none	0.0	0.0	0.0	128	n	103.0	adequate	9.0
4379-Liberalism_and_Liberalisation_19-03-2004.pdf	4379	8	1150776	none	none	0.0	0.0	0.0	128	n	97.6	adequate	4.9
438-Swatantra_Party_Minutes_of_Meeting_15-11-1968.pdf	438	1	182226	none	none	0.0	0.0	0.0	128	n	104.5	adequate	6.0
4380-Liberalism_in_India_22-01-2004.pdf	4380	9	1080271	none	none	0.0	0.0	0.0	128	n	103.8	adequate	3.3
4381-A_Wayward_But_Evolving_Democracy.pdf	4381	3	849679	none	none	0.0	0.0	0.0	128	n	81.2	weak	14.7
4382-Treat_Budgets_Simply_as_hisaab-Kitaab_Documents_27-02-2006.pdf	4382	2	340197	none	none	0.0	0.0	0.0	128	n	72.1	weak	7.3
4383-On_the_Right_Road_But_Not_a_Market-Driven_economy_15-08-2005.pdf	4383	2	401765	none	none	0.0	0.0	0.0	128	n	80.1	weak	6.7
4384-8th_International_Colloquium_27-11-1972.pdf	4384	15	2461538	none	none	0.0	0.0	0.0	128	n	100.8	adequate	12.6
4385-A_Wayward_But_Evolving_Democracy.pdf	4385	3	888110	none	none	0.0	0.0	0.0	128	n	82.3	weak	13.5
4386-Liberalisms_Prospects_in_Contemporary_India-March_2003.pdf	4386	5	1648129	none	none	0.0	0.0	0.0	128	n	93.3	adequate	14.3
4387-Liberalism_is_Contemporary_India_06-12-2003.pdf	4387	11	2481274	none	none	0.0	0.0	0.0	128	n	88.6	weak	7.3
4388-The_Cyberisation_of_India.pdf	4388	3	964130	none	none	0.0	0.0	0.0	128	n	122.1	adequate	16.4
4389-Liberalism-A_Contemporary_View.pdf	4389	3	684433	none	none	0.0	0.0	0.0	128	n	99.8	adequate	8.8
439-Swatantra_Party_Minutes_of_Meeting_13-11-1968.pdf	439	1	213442	none	none	0.0	0.0	0.0	128	n	111.4	adequate	7.8
4390-Liberty_and_Equality_Freedom_is_the_Supreme_Value-The_Times_of_India_19-07-2000.pdf	4390	2	519759	none	none	0.0	0.0	0.0	128	n	87.6	weak	12.0
4391-The_Liberal_Movement_in_india-A_Brief_Note_12-09-2001.pdf	4391	2	500023	none	none	0.0	0.0	0.0	128	n	103.2	adequate	10.7
4392-Liberal_Political_Initiatives-past_and_Present_Third_Time_Lucky-Liberal_Times.pdf	4392	8	2019719	none	none	0.0	0.0	0.0	128	y	64.5	weak	19.5
4393-Continuing_Relevance_of_Liberalism_30-07-2001.pdf	4393	1	104755	none	none	0.0	0.0	0.0	128	n	56.9	faint	3.4
4394-Quintessential_Dissenter-Janata_26-07-1998.pdf	4394	5	1400283	none	none	0.0	0.0	0.0	128	n	81.0	weak	9.8
4395-M_A_Rane_Felicitated-April_2001.pdf	4395	3	827680	none	none	0.0	0.0	0.0	128	n	85.3	weak	13.1
4396-The_Cyberisation_of_India.pdf	4396	5	1005910	none	none	0.0	0.0	0.0	128	n	94.2	adequate	7.6
4397-UN_Charter_Day_Meeting_26-06-2000.pdf	4397	10	947390	none	none	0.0	0.0	0.0	128	n	102.3	adequate	5.7
4398-The_State_and_Role_of_the_Middle_Classes_in_India.pdf	4398	5	1038160	none	none	0.0	0.0	0.0	128	n	87.0	weak	8.2
4399-Organized_Crime_in_India.pdf	4399	7	1331636	none	none	0.0	0.0	0.0	128	n	97.4	adequate	6.4
44-Letter_to_Mr_Minoo_Masani_11-03-1971.pdf	44	2	257861	none	none	0.0	0.0	0.0	128	y	82.9	weak	22.6
440-Swatantra_Party_Minutes_of_Meeting_11-11-1968.pdf	440	1	188170	none	none	0.0	0.0	0.0	128	n	119.3	adequate	8.1
4400-Public_Services_and_the_New_Role_of_the_State_and_Government.pdf	4400	6	1274585	none	none	0.0	0.0	0.0	128	n	102.8	adequate	7.5
4401-Liberalism-A_Contemporary_View_24-04-2000.pdf	4401	5	873366	none	none	0.0	0.0	0.0	128	n	89.7	weak	36.2
4402-The_Libera_Vision-TheTimes_India_07-07-2000.pdf	4402	8	3044524	none	none	0.0	0.0	0.0	128	n	113.9	adequate	27.4
4403-What_Deters_Indias_Liberals-The_Economic_Times_Mumbai_18-05-1999.pdf	4403	3	648077	none	none	0.0	0.0	0.0	128	y	87.6	weak	18.8
4404-Prospects_for_a_Liberal_Party_in_India-Economic_Times.pdf	4404	2	409974	none	none	0.0	0.0	0.0	128	n	100.3	adequate	7.5
4405-The_Chances_for_Peace_in_the_Indian_Sub-Continent.pdf	4405	6	1222771	none	none	0.0	0.0	0.0	128	n	92.6	adequate	8.0
4406-Are_Coalition_Governments_Good_or_Bad_05-05-1999.pdf	4406	19	1485187	none	none	0.0	0.0	0.0	128	y	85.8	weak	6.9
4407-Lok_Sabha_Elections_1952_to_1991.pdf	4407	1	90257	none	none	0.0	0.0	0.0	128	n	99.8	adequate	6.4
4408-Events-Times_of_India_05-05-1999.pdf	4408	1	287990	none	none	0.0	0.0	0.0	128	n	102.8	adequate	26.0
4409-Schedule_of_Meetings_03-05-1999.pdf	4409	1	187817	none	none	0.0	0.0	0.0	128	n	62.0	weak	7.5
441-Swatantra_Party_Minutes_of_Meeting_29-08-1968.pdf	441	1	156591	none	none	0.0	0.0	0.0	128	n	107.3	adequate	7.2
4410-Letter_to_S_V_Raju_28-04-1999.pdf	4410	1	168151	none	none	0.0	0.0	0.0	128	n	120.1	adequate	6.1
4411-The_Right_to_Information_and_the_Right_to_Literacy-Liberal_Times.pdf	4411	6	1672642	none	none	0.0	0.0	0.0	128	y	73.5	weak	18.6
4412-The_Right_to_Information.pdf	4412	9	1731110	none	none	0.0	0.0	0.0	128	n	93.7	adequate	6.3
4413-Letter_to_S_V_Raju_28-12-1998.pdf	4413	3	565491	none	none	0.0	0.0	0.0	128	n	113.1	adequate	6.3
4414-Do_We_Need_a_New_Public_Philosophy.pdf	4414	9	1521206	none	none	0.0	0.0	0.0	128	n	93.4	adequate	4.6
4415-Letter_to_S_V_Raju_27-03-1989.pdf	4415	1	152510	none	none	0.0	0.0	0.0	128	n	93.3	adequate	5.1
4416-Letter_to_Rajmata_Gayatri_Devi_18-07-1989.pdf	4416	1	181921	none	none	0.0	0.0	0.0	128	n	105.1	adequate	8.1
4417-Letter_to_S_V_Raju_07-09-1989.pdf	4417	1	132693	none	none	0.0	0.0	0.0	128	y	94.1	adequate	7.4
4418-Letter_to_Dr_K_Thiagarajan_26-03-1974.pdf	4418	13	2115112	none	none	0.0	0.0	0.0	128	y	108.8	adequate	11.2
4419-George_Fernandes.pdf	4419	1	211371	none	none	0.0	0.0	0.0	128	y	132.2	strong	12.0
442-Swatantra_Party_Minutes_of_Meeting_28-08-1968.pdf	442	1	144983	none	none	0.0	0.0	0.0	128	n	110.1	adequate	6.7
4420-Getting_the_Facts_Straight.pdf	4420	1	296398	none	none	0.0	0.0	0.0	128	n	78.0	weak	15.5
4421-Defeat_Dictatorship-Help_Democracy_Win_Victory_22-02-1977.pdf	4421	1	177987	none	none	0.0	0.0	0.0	128	y	96.7	adequate	16.6
4422-Defeat_Dictatorship-Help_Democracy_Win_Victory_22-02-1977.pdf	4422	1	145823	none	none	0.0	0.0	0.0	128	y	101.4	adequate	14.6
4423-Towards_a_Free_Society_The_Gandhian_Alternative.pdf	4423	4	780797	none	none	0.0	0.0	0.0	128	y	112.1	adequate	52.2
4424-Lok_Sabha_Election_16-03-1977.pdf	4424	4	572659	none	none	0.0	0.0	0.0	128	y	124.2	adequate	9.4
4425-Chagla_call_to_Vote_for_Freedom_Democracy.pdf	4425	2	216852	none	none	0.0	0.0	0.0	128	y	72.6	weak	10.5
4426-Invitation_Card.pdf	4426	1	64086	none	none	0.0	0.0	0.0	128	y	94.4	adequate	5.3
4427-Lok_Sabha_Election_16-03-1977.pdf	4427	4	763296	none	none	0.0	0.0	0.0	128	y	110.4	adequate	10.8
4428-Letter_to_Mr_Minoo_Masani_19-10-1978.pdf	4428	16	1941218	none	none	0.0	0.0	0.0	128	n	89.6	weak	3.7
4429-Letter_from_J_B_Dsouza_31-05-1989.pdf	4429	2	110675	none	none	0.0	0.0	0.0	128	y	64.4	weak	4.1
443-Swatantra_Party_Minutes_of_Meeting_23-08-1968.pdf	443	1	209441	none	none	0.0	0.0	0.0	128	n	101.8	adequate	9.6
4430-Letter_to_S_V_Raju_11-09-1989.pdf	4430	3	372444	none	none	0.0	0.0	0.0	128	y	97.3	adequate	5.9
4431-Letter_to_H_M_Patel_07-07-1989.pdf	4431	2	220850	none	none	0.0	0.0	0.0	128	y	89.6	weak	5.2
4432-Letter_to_Philip_Mason_12-07-1989.pdf	4432	1	151571	none	none	0.0	0.0	0.0	128	n	96.8	adequate	3.8
4433-Letter_to_William_F_Buckley_Jr_12-07-1989.pdf	4433	1	132372	none	none	0.0	0.0	0.0	128	n	99.8	adequate	3.5
4434-Letter_to_S_V_Raju_10-08-1989.pdf	4434	2	150231	none	none	0.0	0.0	0.0	128	y	78.8	weak	5.3
4435-Letter_to_S_V_Raju_14-08-1989.pdf	4435	1	109832	none	none	0.0	0.0	0.0	128	n	77.3	weak	4.6
4436-Letter_to_Mr_Minoo_Masani_04-10-1989.pdf	4436	1	165798	none	none	0.0	0.0	0.0	128	n	127.6	adequate	9.2
4437-Letter_to_S_V_Raju_24-08-1989.pdf	4437	1	66361	none	none	0.0	0.0	0.0	128	y	58.6	faint	4.6
4438-Letter_to_S_V_Raju_31-01-1990.pdf	4438	1	94270	none	none	0.0	0.0	0.0	128	y	87.7	weak	6.1
4439-Letter_to_S_V_Raju_23-02-1990.pdf	4439	1	87848	none	none	0.0	0.0	0.0	128	n	77.9	weak	4.1
444-Swatantra_Party_Minutes_of_Meeting_21-08-1968.pdf	444	1	162767	none	none	0.0	0.0	0.0	128	n	114.2	adequate	6.2
4440-Letter_to_S_V_Raju_05-02-1990.pdf	4440	1	199300	none	none	0.0	0.0	0.0	128	n	71.7	weak	7.8
4441-Letter_to_S_V_Raju_27-03-1992.pdf	4441	3	222751	none	none	0.0	0.0	0.0	128	y	92.9	adequate	8.5
4442-Indian_Committee_for_Cultural_Freedom_05-02-1969.pdf	4442	30	2447910	none	none	0.0	0.0	0.0	128	y	97.0	adequate	4.6
4443-Letter_to_S_V_Raju_19-04-2007.pdf	4443	1	120164	none	none	0.0	0.0	0.0	128	n	108.5	adequate	4.5
4444-Letter_to_Syt_Viren_Shah_07-12-2003.pdf	4444	14	2914823	none	none	0.0	0.0	0.0	128	n	94.8	adequate	6.9
4445-Growing_With_the_Republic.pdf	4445	11	2456624	none	none	0.0	0.0	0.0	128	n	78.8	weak	9.8
4446-Letter_to_J_R_D_Tata_14-06-1961.pdf	4446	1	135527	none	none	0.0	0.0	0.0	128	n	74.7	weak	4.3
4447-Letter_to_J_R_D_Tata_15-05-1961.pdf	4447	2	447114	none	none	0.0	0.0	0.0	128	n	98.6	adequate	10.0
4448-Letter_to_Dharamsey_M_Khatau_12-06-1961.pdf	4448	3	443022	none	none	0.0	0.0	0.0	128	n	85.5	weak	8.7
4449-Letter_to_Dharamsey_M_Khatau_15-06-1961.pdf	4449	1	100985	none	none	0.0	0.0	0.0	128	n	71.5	weak	3.8
445-Swatantra_Party_Minutes_of_Meeting_21-08-1968.pdf	445	1	150439	none	none	0.0	0.0	0.0	128	n	106.0	adequate	5.3
4450-Letter_to_C_Rajagopalachari_20-06-1961.pdf	4450	2	310412	none	none	0.0	0.0	0.0	128	n	69.2	weak	10.0
4451-Letter_to_C_Rajagopalachari_15-07-1961.pdf	4451	2	377973	none	none	0.0	0.0	0.0	128	y	71.8	weak	10.7
4452-Hitendra_Meets_Masani-Indian_Express_22-01-1971.pdf	4452	1	145279	none	none	0.0	0.0	0.0	128	n	44.0	faint	24.4
4453-Masani_Foresees_Merger_of_Alliance_Partners-The_Tomes_of_India_29-01-1971.pdf	4453	4	498531	none	none	0.0	0.0	0.0	128	n	70.1	weak	20.8
4454-Swatantra_to_Fight_on_Agreed_Plan-Indian_Express_29-01-1971.pdf	4454	1	210746	none	none	0.0	0.0	0.0	128	n	74.2	weak	14.1
4455-Masani_allows_Free_Vote-Indian_Express_05-02-1971.pdf	4455	1	122241	none	none	0.0	0.0	0.0	128	n	50.6	faint	35.2
4456-Masanis_Wife_to_Campaign_For_Cong_R-Free_Press_Journal_06-02-1971.pdf	4456	1	115858	none	none	0.0	0.0	0.0	128	n	35.0	faint	42.7
4457-Masani_Explains_Manifesto-March_of_the_Nation_06-02-1971.pdf	4457	1	197600	none	none	0.0	0.0	0.0	128	y	95.6	adequate	10.3
4458-What_is_the_Election_For-March_of_the_Nation_06-02-1971.pdf	4458	1	251453	none	none	0.0	0.0	0.0	128	y	70.1	weak	25.8
4459-Minoo_&_Marxists-New_Age_07-02-1971.pdf	4459	1	225205	none	none	0.0	0.0	0.0	128	y	68.1	weak	27.9
446-Swatantra_Party_Minutes_of_Meeting_12-08-1968.pdf	446	1	200835	none	none	0.0	0.0	0.0	128	n	123.7	adequate	8.6
4460-Make_Your_Choice-4_07-02-1971.pdf	4460	4	1231727	none	none	0.0	0.0	0.0	128	y	101.6	adequate	27.9
4461-Better-Half_on_Other-Indian_Express_07-02-1971.pdf	4461	1	109403	none	none	0.0	0.0	0.0	128	n	36.7	faint	27.3
4462-Democratic_Family-Indian_Express_13-02-1971.pdf	4462	1	94709	none	none	0.0	0.0	0.0	128	n	27.4	faint	39.3
4463-PMs_Gamble_Will_Fail_by_Masani-Sunday_Standard_14-02-1971.pdf	4463	1	145156	none	none	0.0	0.0	0.0	128	y	33.6	faint	38.5
4464-Masani_Outlines_Employment_Plan-Economic_Times_14-02-1971.pdf	4464	1	261824	none	none	0.0	0.0	0.0	128	y	50.6	faint	36.1
4465-Masani_Attacks_PMs_Policy-Bharat_Joyti_14-02-1971.pdf	4465	1	125533	none	none	0.0	0.0	0.0	128	y	30.2	faint	32.6
4466-It_is_Gandhi_Vs_Marx_in_India_by_Masani_14-02-1971.pdf	4466	1	123711	none	none	0.0	0.0	0.0	128	n	62.2	weak	7.9
4467-Masanis-PMs_Gamble_Will_Fail-Sunday_Standard_14-02-1971.pdf	4467	1	175445	none	none	0.0	0.0	0.0	128	y	41.9	faint	15.3
4468-When_Masani_was_In_the_Wrong-Sunday_Standard_14-02-1971.pdf	4468	2	296773	none	none	0.0	0.0	0.0	128	y	48.6	faint	16.1
4469-Joint_Declaration_Still_Possible_Says_Masani-The_Hindu_14-02-1971.pdf	4469	1	163527	none	none	0.0	0.0	0.0	128	n	57.6	faint	10.4
447-Swatantra_Party_Minutes_of_Meeting_07-08-1968.pdf	447	1	158322	none	none	0.0	0.0	0.0	128	n	126.2	adequate	6.1
4470-PMs_Gamble_Will_Fail_Prophesies_Masani-The_Times_Of_India_14-02-1971.pdf	4470	1	196112	none	none	0.0	0.0	0.0	128	y	82.0	weak	13.5
4471-Swatantra_Will_End_State_Capitalism_Exploitation-Hindustan_Times_Weekly_14-02-1971.pdf	4471	1	174701	none	none	0.0	0.0	0.0	128	y	64.3	weak	11.7
4472-What_India_Meant_to_Me_14-02-1971.pdf	4472	2	641478	none	none	0.0	0.0	0.0	128	y	106.0	adequate	27.8
4473-Trickery-Patriot_15-02-1971.pdf	4473	1	171733	none	none	0.0	0.0	0.0	128	y	47.8	faint	24.1
4474-The_Middle_Groud-Hindustan_Times_16-02-1971.pdf	4474	1	245323	none	none	0.0	0.0	0.0	128	y	56.1	faint	15.0
4475-Exemplary_Tolerannce-The_Indian_Nation_16-02-1971.pdf	4475	1	221829	none	none	0.0	0.0	0.0	128	y	56.7	faint	35.0
4476-Choice_is_With_People_by_Masani-Indian_Express_17-02-1971.pdf	4476	1	125920	none	none	0.0	0.0	0.0	128	y	31.3	faint	27.0
